Unnamed: 0,emotion_x,ID_frase,conv,text,speaker,video_name,emocion_code
8766,disgust,2,1166,"A Magic Eight ball ? ! You can not be serious , you can not make this decision with a toy !",Monica,dia634utt2.wav,1
307,surprise,9,36,"She is amazing ! She makes the women that I dream about look like short , fat , bald men !",Chandler,dia45utt9.wav,5
2773,surprise,8,371,Without me ? !,Chandler,dia555utt8.wav,5
5368,anger,5,700,"Are you serious ? ! Chandler , we ate an entire cheesecake two days ago and you want more ?",Rachel,dia1050utt5.wav,0
2940,joy,2,396,It says here that there is a place you can go to rent videos of all the museums !,Chandler,dia588utt2.wav,3
3810,joy,5,495,"Okay uh , we have narrowed it down to Raymond , Ben , Kyle , and Joey . The rest of you , thank you very much .",The Casting Director,dia735utt5.wav,3
7533,joy,6,989,Sure ! That would be nice .,Jen,dia728utt6.wav,3
2394,disgust,12,323,"Oh Maria . You can not say no to her , she is like this lycra spandex covered gym ... treat .",Chandler,dia479utt12.wav,1
7736,sadness,15,1016,"I mean we work together , so nothing could really ever happen between us , and what I would love is just to go to work on Monday , and ... and never talk about this again , okay ? Big day Monday lots to do . So , we are okay ?",Rachel,dia1027utt15.wav,4
659,surprise,3,84,Oh ! You have a window !,Phoebe,dia114utt3.wav,5
3957,anger,7,512,"Yeah , well , she is probably talking to Richard .",Chandler,dia765utt7.wav,0
5923,joy,8,778,Great scene yeah ?,Joey,dia1146utt8.wav,3
5749,joy,4,754,"Nothing , I am just practicing blowing you off because I am gonna be a big movie star !",Joey,dia1114utt4.wav,3
5382,fear,11,703,Because I think I just heard her moving around in there .,Rachel,dia1053utt11.wav,2
2370,anger,2,322,What are you doing ?,Mr. Treeger,dia478utt2.wav,0
9771,anger,8,1281,"No , but I want ... I want the pinecones !",Ross,dia1341utt8.wav,0
1186,surprise,3,160,Why have you been following me ?,Phoebe,dia233utt3.wav,5
3841,surprise,12,498,"Oh , what did I say ?",Joey,dia738utt12.wav,5
3393,sadness,9,444,"Umm , I ... I really do not want to tell this story .",Monica,dia659utt9.wav,4
9161,disgust,11,1212,"The joke is not funny , and it is offensive to women , and doctors , and monkeys !",Monica,dia862utt11.wav,1
8707,sadness,11,1157,I do not think I would be comfortable with any of my old lovers there .,Emily,dia586utt11.wav,4
5679,sadness,7,746,"Okay , okay . This can go on for a while .",Ross,dia1104utt7.wav,4
7720,disgust,10,1014,"It makes him miss the bowl , but whatever .",Ross,dia1001utt10.wav,1
8551,surprise,8,1136,"Okay , so you were trying to play bad this whole time .",Monica,dia495utt8.wav,5
5196,joy,2,677,"Oh , unbelievable ! We had the best time !",Joey,dia1016utt2.wav,3
2776,surprise,9,371,"My uncle dragged us there . But , it actually it turned out to be really interesting .",Emily,dia555utt9.wav,5
130,disgust,11,16,You have no idea how loud they are !,Phoebe,dia19utt11.wav,1
3191,anger,4,421,"Uh ... huh , me too . Ross , maybe I should have specified that I would be needing a grown up doctor .",Phoebe,dia624utt4.wav,0
6365,joy,20,836,"Ah ... Hey , so this roommate of yours ... is he good looking ?",Joey,dia1232utt20.wav,3
9778,surprise,13,1281,"Oh , my maple candy !",Ross,dia1341utt13.wav,5
2201,surprise,9,299,You are Erwin daughter ? !,Phoebe Sr,dia444utt9.wav,5
4986,anger,13,644,"Phoebe , you said it was urgent !",Ross,dia974utt13.wav,0
5114,anger,12,664,"No it is ... Uh , my ex ... wife Whitney is out there . I cannot deal with her right now . That woman is crazy !",Kyle,dia997utt12.wav,0
4207,disgust,11,541,That is a hernia .,Chandler,dia806utt11.wav,1
308,joy,10,36,"Well , go over to her ! She is not with anyone .",Monica,dia45utt10.wav,3
7681,surprise,6,1010,knock over the sandwich right when I was reaching for one !,Joey,dia928utt6.wav,5
9315,anger,3,1230,He went out with my wife !,The Dry Cleaner,dia943utt3.wav,0
9243,sadness,10,1220,I totally forgot about tonight and the fact that we are supposed to make the presents !,Monica,dia891utt10.wav,4
9102,fear,7,1203,"When you are done over there , we kinda have a situation over here too .",Chandler,dia816utt7.wav,2
4687,sadness,1,607,"No ! No ! Phoebe , come on ! I do not want to switch ! Please come on ! I can throw wet paper towels here !",Rachel,dia912utt1.wav,4
4464,disgust,11,576,"Oh my God , look ... look he is taking off her clothes !",Rachel,dia865utt11.wav,1
2563,anger,7,343,You told this guy that I was looking for a fling ? ! You do not tell the guy that !,Rachel,dia511utt7.wav,0
3361,joy,3,442,"Great ! You wanted to go the Italian place down on Bleaker Street , right ?",Larry,dia655utt3.wav,3
9773,anger,8,1281,"No , but I want ... I want the pinecones !",Ross,dia1341utt8.wav,0
7727,surprise,12,1015,"Ross Geller , why do I know that name ? It is uh ... Wait ! Did you write this ?",Woman,dia1022utt12.wav,5
7672,sadness,6,1009,I just found out that Elizabeth dad wants to meet me .,Ross,dia925utt6.wav,4
4462,disgust,10,576,"God , Ross is on a date with your sister ! How weird is that ? !",Monica,dia865utt10.wav,1
8729,anger,14,1159,We know you took so just ... just save yourself the time and confess !,Ross,dia598utt14.wav,0
9747,disgust,11,1279,No ... the leather sticks to my ass .,Joey,dia1331utt11.wav,1
7408,joy,8,976,"I mean , no ... no ... no ... no ... no , do not you worry , I am sure with your qualifications you will not need to sleep with some guy to get that job .",Joanna,dia501utt8.wav,3
4200,disgust,5,541,What wrong with you ?,Chandler,dia806utt5.wav,1
8584,anger,6,1142,"Peter ! Hey , Peter ! It’s me Rhonda ! From PS ... 129 !",Tour Guide,dia519utt6.wav,0
4516,joy,7,584,"Okay , see you !",Jill,dia874utt7.wav,3
5450,anger,14,709,Joey !,Ross,dia1062utt14.wav,0
5485,anger,7,716,I can not believe mom and dad are selling the house !,Monica,dia1071utt7.wav,0
6228,anger,12,817,That is it ? !,Phoebe,dia1210utt12.wav,0
2273,sadness,1,307,It is over .,Ross,dia457utt1.wav,4
1756,surprise,4,238,"You know you could totally sell this . It would be perfect for like umm , a kitty litter campaign .",Leslie,dia350utt4.wav,5
8030,surprise,3,1058,"Well , I am not I am not at all surprised they feel that way .",Roger,dia96utt3.wav,5
7185,disgust,10,949,You will not even taste it ?,Phoebe,dia181utt10.wav,1
1956,surprise,1,264,"So , you are like a zillionaire ?",Phoebe,dia388utt1.wav,5
9653,surprise,4,1268,"I also have to find a new video store , a new bank , a new adult bookstore , a new grocery store",Phoebe,dia1256utt4.wav,5
6793,anger,4,904,Setting rattraps,Mike,dia1328utt4.wav,0
9610,surprise,7,1264,"What going on Bing ? Does uh , your wife have a problem with me or something ?",Doug,dia1225utt7.wav,5
4887,joy,5,631,Chandler gonna ask Monica to marry him !,Ross,dia956utt5.wav,3
7882,joy,2,1035,"We could , or we can have sex in it .",Monica,dia1301utt2.wav,3
6259,joy,1,823,Here she is ! Future fashion superstar !,Joey,dia1216utt1.wav,3
4133,sadness,11,533,This was just a drunken mistake and I need to get it annulled .,Ross,dia791utt11.wav,4
7117,anger,7,944,"Oh , I am threatened by you ?",Ross,dia151utt7.wav,0
8417,fear,8,1120,"See , I told you they do not swim .",Chandler,dia415utt8.wav,2
4429,joy,2,574,That is great . Good for you guys .,Phoebe,dia861utt2.wav,3
5522,sadness,10,722,The whole universe !,Earl,dia1078utt10.wav,4
128,anger,7,16,I got no sleep last night !,Phoebe,dia19utt7.wav,0
619,surprise,10,76,"Look , here is a picture of Scotty Jared naked .",Monica,dia103utt10.wav,5
1114,joy,22,146,I think it is great you guys are doing this .,Woman,dia207utt22.wav,3
5506,surprise,4,721,"See , this is exactly the kind of thing that makes her think you guys love me more than you love her .",Ross,dia1076utt4.wav,5
5718,joy,8,750,I just like him so much that I just feel like I have had 10 drinks today and I have only had six .,Phoebe,dia1108utt8.wav,3
7786,surprise,8,1023,"I do not have a key , they took mine to give to you .",Joey,dia1166utt8.wav,5
2106,anger,3,281,"Listen , drama critics they are nothing but , but people who could not make it as actors . You know what you should do ?",Joey,dia419utt3.wav,0
2458,surprise,12,330,"Well , I am upset ... for you . I mean , having sex with an endless line of beautiful women must be very unfulfilling for you .",Chandler,dia490utt12.wav,5
2126,surprise,5,286,"Hi ! Okay , do not be mad at me , but I could not resist .",Rachel,dia427utt5.wav,5
9330,joy,9,1231,Hi !,Rachel,dia947utt9.wav,3
5978,surprise,2,786,Hey . Soaps ? Shampoos ? Are you really taking all this stuff ?,Chandler,dia1159utt2.wav,5
2255,surprise,2,304,What are you doing here ? !,Phoebe Sr,dia453utt2.wav,5
9426,anger,9,1243,"You invite my brother , you invite my whole family , and not me ? !",Monica,dia1059utt9.wav,0
8367,anger,4,1115,"Maybe he is intimated by really smart , strong , successful women .",Sophie,dia401utt4.wav,0
3015,joy,3,406,Check this out ? Huh ? Yeah . That is the stuff . What do you think ?,Joey,dia606utt3.wav,3
5163,anger,14,671,"No , see the thing is I want to get out of here before Joey gets all worked up and starts calling everybody bitch .",Chandler,dia1005utt14.wav,0
6484,surprise,5,860,"Oh ... oh ... oh ... oh , how I do it is , I look a woman up and down and say , "" Hey , how you doing ? """,Joey,dia1265utt5.wav,5
5343,anger,3,699,"Well , I will tell you Rachel Karen Green , I had plans with Joey tonight and he left me this note .",Phoebe,dia1049utt3.wav,0
4824,anger,5,624,And instead my parents got me this little plastic chicken that you hop around on .,Paul,dia948utt5.wav,0
108,disgust,1,14,Do you have any respect for your body ?,Joey,dia15utt1.wav,1
1073,joy,5,142,"It turns out they fired the head lunch chef , and guess who got the job .",Monica,dia201utt5.wav,3
9734,sadness,1,1278,"Well , alright , we already tried feeding her , changing her , burping her , oh try this one ! Go back in time and listen to Phoebe !",Phoebe,dia1321utt1.wav,4
7423,anger,5,979,Oh no ... no ... no ! Oh ... no ! No ! No ! Emily !,Ross,dia616utt5.wav,0
4244,anger,11,548,But you ... you can not leave me with them ! We ... we are a team ! We are playing a zone ! They are gonna triple team me !,Phoebe,dia819utt11.wav,0
6406,joy,8,843,Oh . Oh yeah ! Ohhhhh ! Ohh ! Oh yeah !,Monica,dia1243utt8.wav,3
7542,fear,6,990,"Okay , okay , okay , look , just do not freak out , but I kinda lost it .",Rachel,dia739utt6.wav,2
3472,surprise,2,458,These pants are burning up !,Ross,dia683utt2.wav,5
2649,joy,5,359,"I really , really enjoyed it . Very exotic .",Phoebe,dia538utt5.wav,3
3727,joy,7,485,"Yes , you are so smart !",Monica,dia721utt7.wav,3
2653,anger,8,359,"Ugh , you know what makes it so much worse , Ross is all happy in Vermont !",Rachel,dia538utt8.wav,0
8785,anger,12,1166,Ask again later .,Ross,dia634utt12.wav,0
3707,joy,2,484,"Ohh , Joey has the nicest friends !",Katie,dia719utt2.wav,3
4520,surprise,1,585,She is not crazy is she ?,Joey,dia876utt1.wav,5
625,sadness,5,77,But it is Valentine Day .,Carol,dia104utt5.wav,4
5300,joy,3,691,I rode a bike !,Phoebe,dia1037utt3.wav,3
8199,anger,7,1085,"Oh , you said it Mike . Aw ! There is got to be a better way !",Joey,dia239utt7.wav,0
911,joy,5,112,"I was not by myself . I had a doctor , a nurse , and a helper guy . So , did you see who won the game ?",Lydia,dia155utt5.wav,3
1812,surprise,14,246,I am also thinking about opening up my own restaurant .,Monica,dia360utt14.wav,5
7474,surprise,8,983,You are so great ! I love you !,Chandler,dia660utt8.wav,5
3475,surprise,5,458,It is like a volcano in here !,Ross,dia683utt5.wav,5
1159,disgust,5,157,Maybe if I was not going commando ...,Joey,dia230utt5.wav,1
4145,surprise,3,534,What ? !,Rachel,dia795utt3.wav,5
9596,surprise,7,1263,"Oh yeah , probably at the end . Oh my God ! He only took pictures of my breasts !",Mona,dia1223utt7.wav,5
5981,surprise,6,786,Score ! Where are the disposable cameras ?,Chandler,dia1159utt6.wav,5
676,sadness,13,87,"If it was , would you stop hanging out with her ?",Phoebe,dia119utt13.wav,4
7158,anger,1,947,"All right , that is it , I quit .",Phoebe,dia174utt1.wav,0
4355,anger,8,562,Well you are whippin so slow ! Can not you do it any faster ?,Joey,dia839utt8.wav,0
2624,anger,5,354,Bloomingdale eliminated my department .,Rachel,dia527utt5.wav,0
3706,joy,2,484,"Ohh , Joey has the nicest friends !",Katie,dia719utt2.wav,3
2487,joy,5,335,What did you want to show us ? Because all I can see is this bitchin van !,Ross,dia499utt5.wav,3
6251,joy,1,822,"That is right , I love you ! And ... and I am gonna play with you all the time .",Ross,dia1215utt1.wav,3
6313,joy,9,829,"So the divorce , the marriage , we have got a lot to celebrate .",Doug,dia1224utt9.wav,3
1463,surprise,9,197,Why ? Why can not you go to him ?,Ross,dia284utt9.wav,5
7580,joy,4,994,""" Wanted . Female roommate , non ... smoker , non ... ugly . "" Nice !",Chandler,dia794utt4.wav,3
5944,sadness,4,781,"I know ! I am sorry ! The guy drunk , they will not let me go until we get this .",Joey,dia1149utt4.wav,4
7670,surprise,7,1009,"Wait a minute , hold the phone ! You are not Elizabeth dad ? !",Chandler,dia925utt7.wav,5
8860,disgust,5,1175,"Awww , you know what your nickname is , Mr . Big",Monica,dia685utt5.wav,1
473,sadness,20,57,"Well , let me ask you something , was Kip a better roommate than me ?",Joey,dia80utt20.wav,4
2620,surprise,3,353,Why ? Do you have the answers written on there ?,Rachel,dia525utt3.wav,5
4678,joy,2,605,Yes it has ! I made cookies !,Monica,dia910utt2.wav,3
3775,sadness,5,491,"Does not matter , I am never gonna get to meet her anyway .",Joey,dia730utt5.wav,4
3344,disgust,4,440,"Oh , I took Larry there to eat but it was all violated . So we shut it down !",Phoebe,dia652utt4.wav,1
946,surprise,2,119,"Ross ! Excuse me , pardon me , excuse me ...",Rachel,dia164utt2.wav,5
8130,surprise,8,1067,What is that ?,Ross,dia145utt8.wav,5
4599,joy,9,594,It is not something you are ! It is something you have !,Ross,dia893utt9.wav,3
5747,joy,5,753,in Reservations at 8 : 00 by Neil Simon . Thank ... thank you Neil . Thank you for the words .,Phoebe,dia1113utt5.wav,3
3342,joy,17,439,YES ! !,Joey,dia651utt17.wav,3
4453,surprise,11,575,"Well , yeah .",Rachel,dia863utt11.wav,5
1777,anger,6,243,"Ross you are not listening to me , I do not have time to stop .",Rachel,dia356utt6.wav,0
5814,joy,12,760,"No , what you did was really sweet .",Monica,dia1121utt12.wav,3
781,anger,6,100,"Yes , yes , it does . Okay , look , the restaurant called , they wanna know if you are gonna be showing up for work ?",Rachel,dia139utt6.wav,0
9139,surprise,5,1210,"Oh , you guys , with this joke . I gotta say , I know I cracked up , but I am not even sure I got it .",Joey,dia858utt5.wav,5
136,surprise,8,17,I am not ! This is what I am doing now . I have got this job ...,Rachel,dia21utt8.wav,5
3439,anger,3,452,Ready ? Wrestle !,Monica,dia675utt3.wav,0
5689,anger,2,747,"Uh actually , I sent the flowers before the actual date . So technically , technically I didn’t break any rules .",Ross,dia1105utt2.wav,0
67,disgust,4,13,"Oh , hey , do not do that ! Cut it out !",All,dia14utt4.wav,1
7868,sadness,4,1033,No . She is going to live with us for eight weeks .,Rachel,dia1271utt4.wav,4
4230,joy,7,546,Yeah !,Woman,dia815utt7.wav,3
4668,surprise,13,603,I could not do it .,Chandler,dia907utt13.wav,5
3948,sadness,5,511,"This is crazy ! I mean , it is such a stupid argument . I do not even wanna see Richard again .",Monica,dia763utt5.wav,4
4593,joy,14,593,"Yeah , I guess I could use that . I could say that your love sends me to the moon .",Chandler,dia890utt14.wav,3
6826,anger,7,907,I can not believe you put that on my alumni page !,Ross,dia1332utt7.wav,0
550,sadness,1,64,"Oh , but he was my pig man ...",Rachel,dia87utt1.wav,4
1947,joy,1,263,Here you go .,Gunther,dia387utt1.wav,3
5491,sadness,5,718,"Dad , we ... we can not believe you are selling the house .",Ross,dia1073utt5.wav,4
3391,surprise,8,444,Oh wait ! That can not be the one Rachel talking about . She did not even know that happened . So which one was it ?,Phoebe,dia659utt8.wav,5
3000,surprise,5,403,Oh !,Phoebe,dia597utt5.wav,5
4702,joy,12,608,"Well I ... I ... I do not care how hot it is it is ... it is uh , it is wrong .",Ross,dia913utt12.wav,3
6319,disgust,18,829,That is because he was not invited because of the way he behaved at our engagement party .,Monica,dia1224utt18.wav,1
8355,surprise,3,1112,"Hey , why are you mopping your ceiling ?",Phoebe,dia366utt3.wav,5
7140,sadness,11,945,"I mean , well , cause when I was growing up , you know my dad left , and my mother died , and my stepfather went to jail , so I barely had enough pieces of parents to make one whole one .",Phoebe,dia156utt11.wav,4
